Date,QQQ,QLD_actual,QLD_simulated
1999-08-23,50.45549774169922,,7.108600649049329
1999-08-24,50.79819869995117,,7.204390995302401
1999-08-25,51.8790168762207,,7.510177006399638
1999-08-26,51.01568603515625,,7.259401090727754
1999-08-27,50.508235931396484,,7.114192040248232
1999-08-30,49.796478271484375,,6.912911363278749
1999-08-31,50.35006332397461,,7.065858782816389
1999-09-01,50.712528228759766,,7.166821298423672
1999-09-02,50.53459930419922,,7.115749311914967
1999-09-03,52.85437774658203,,7.768267083436426
1999-09-07,52.617130279541016,,7.6976814062619905
1999-09-08,51.90537643432617,,7.488588635321877
1999-09-09,52.64349365234375,,7.7007543231856825
1999-09-10,53.249786376953125,,7.877293328286469
1999-09-13,52.61054229736328,,7.687306601101931
1999-09-14,52.900508880615234,,7.7712068235063265
1999-09-15,51.8790168762207,,7.470240608029368
1999-09-16,51.85264587402344,,7.461831761234608
1999-09-17,53.407962799072266,,7.908652706128968
1999-09-20,53.533203125,,7.944881754908718
1999-09-21,52.24805450439453,,7.5625569423784444
1999-09-22,52.80165481567383,,7.721992432735143
1999-09-23,50.61366271972656,,7.081183643741897
1999-09-24,50.67955780029297,,7.098850022410045
1999-09-27,51.03544235229492,,7.197775973395469
1999-09-28,51.272701263427734,,7.263914883590501
1999-09-29,50.244598388671875,,6.97181590199207
1999-09-30,50.77183151245117,,7.117371016572206
1999-10-01,50.79160690307617,,7.122139507151914
1999-10-04,51.93172836303711,,7.441105077333732
1999-10-05,52.3007926940918,,7.546057634871521
1999-10-06,53.3486328125,,7.847603750436812
1999-10-07,53.22343826293945,,7.809915942227707
1999-10-08,53.78362274169922,,7.9734655892027355
1999-10-11,54.54152297973633,,8.197315037376892
1999-10-12,53.302520751953125,,7.823989900219103
1999-10-13,51.72085189819336,,7.358807693542786
1999-10-14,52.043758392333984,,7.44989133291506
1999-10-15,50.508235931396484,,7.009469318761302
1999-10-18,49.868953704833984,,6.831267643273742
1999-10-19,50.13915252685547,,6.904548992585247
1999-10-20,51.66813278198242,,7.324901125081773
1999-10-21,52.51167297363281,,7.56327707244143
1999-10-22,52.27442932128906,,7.4941119942332115
1999-10-25,52.3007926940918,,7.500854006863351
1999-10-26,51.8790168762207,,7.379056179546418
1999-10-27,51.7999382019043,,7.355756132814438
1999-10-28,53.59249496459961,,7.864051805351876
1999-10-29,55.46415328979492,,8.412481072584823
1999-11-01,55.17416000366211,,8.323595016708667
1999-11-02,55.20711898803711,,8.33263205986137
1999-11-03,56.30769348144531,,8.66395195931164
1999-11-04,56.94040298461914,,8.857714976223347
1999-11-05,57.52032470703125,,9.03717597243257
1999-11-08,58.68022155761719,,9.40065996772258
1999-11-09,58.284793853759766,,9.272938959630109
1999-11-10,59.049278259277344,,9.515182535865419
1999-11-11,60.10374069213867,,9.853976776403114
1999-11-12,60.89453887939453,,10.11220447674463
1999-11-15,60.775978088378906,,10.071725497651265
1999-11-16,62.31806945800781,,10.581734796487883
1999-11-17,61.4744873046875,,10.294097339623612
1999-11-18,63.35935592651367,,10.92422959028546
1999-11-19,63.92612838745117,,11.118481130605625
1999-11-22,62.950748443603516,,10.777979231423831
1999-11-23,63.24073028564453,,10.876101563845598
1999-11-24,65.3232650756836,,11.591222027099723
1999-11-26,65.5341796875,,11.664809519920022
1999-11-29,64.45332336425781,,11.27876212478476
1999-11-30,62.00175476074219,,10.419526920228824
1999-12-01,63.346160888671875,,10.870251698130446
1999-12-02,65.35623931884766,,11.55892883793477
1999-12-03,66.74678039550781,,12.04953200846334
1999-12-06,67.35308074951172,,12.267124476784808
1999-12-07,67.35308074951172,,12.265787220015904
1999-12-08,66.53589630126953,,11.96681233358366
1999-12-09,66.8521957397461,,12.079283872966176
1999-12-10,67.40581512451172,,12.278030101586554
1999-12-13,68.32183074951172,,12.610397802741833
1999-12-14,67.0895004272461,,12.154112142408165
1999-12-15,68.38117218017578,,12.620792578286354
1999-12-16,70.06828308105469,,13.242181077116182
1999-12-17,70.67464447021484,,13.469929594982164
1999-12-20,71.59728240966797,,13.8201536305842
1999-12-21,75.4460220336914,,15.30446248948915
1999-12-22,75.2087631225586,,15.206536697808287
1999-12-23,76.10505676269531,,15.567324066181216
1999-12-27,75.65689849853516,,15.382285095333572
1999-12-28,75.1823959350586,,15.187659983879179
1999-12-29,78.02938079833984,,16.336248040601458
1999-12-30,77.18583679199219,,15.98125809162672
1999-12-31,77.08039855957031,,15.935854169448294
2000-01-03,79.9273910522461,,17.111310092705587
2000-01-04,74.44430541992188,,14.761744500779168
2000-01-05,72.54625701904297,,14.007397926348657
2000-01-06,67.56396484375,,12.081886127245799
2000-01-07,75.92047882080078,,15.069216947840603
2000-01-10,78.02938079833984,,15.904752866162035
2000-01-11,74.23336029052734,,14.355530993653927
2000-01-12,72.59899139404297,,13.721845066510307
2000-01-13,76.97494506835938,,15.374536351124545
2000-01-14,78.76752471923828,,16.088939614926687
2000-01-18,79.18931579589844,,16.259494595810704
2000-01-19,80.98187255859375,,16.993833220431668
2000-01-20,80.1910400390625,,16.66007244490875
2000-01-21,81.19277954101562,,17.074488660376932
2000-01-24,77.29129791259766,,15.431698086010524
2000-01-25,78.4511947631836,,15.893177387415177
2000-01-26,75.287841796875,,14.609737668703339
2000-01-27,76.39501953125,,15.037844600458667
2000-01-28,72.54625701904297,,13.520999393045868
2000-01-31,75.65689849853516,,14.679033418273058
2000-02-01,77.68672180175781,,15.465090268930599
2000-02-02,78.34574127197266,,15.72578631691422
2000-02-03,81.40370178222656,,16.951677580244798
2000-02-04,81.95724487304688,,17.180371601911137
2000-02-07,83.09080505371094,,17.6537461784451
2000-02-08,86.5704574584961,,19.130418545121906
2000-02-09,83.5125503540039,,17.776854916139193
2000-02-10,86.25414276123047,,18.942092274853273
2000-02-11,84.25065612792969,,18.060064333992152
2000-02-14,84.14521789550781,,18.012891867073588
2000-02-15,84.75154876708984,,18.27052167552506
2000-02-16,84.35613250732422,,18.098044332093576
2000-02-17,86.14868927001953,,18.865233579801714
2000-02-18,83.03805541992188,,17.500815428485463
2000-02-22,83.30168151855469,,17.610029502231132
2000-02-23,87.94122314453125,,19.56971402559752
2000-02-24,89.83926391601562,,20.412329360873706
2000-02-25,87.78307342529297,,19.475732380177188
2000-02-28,87.73033905029297,,19.45020978996839
2000-02-29,90.0501480102539,,20.4767136043737
2000-03-01,90.78824615478516,,20.810157132621633
2000-03-02,88.68595123291016,,19.84412753892308
2000-03-03,93.68801879882812,,22.080462403815126
2000-03-06,94.42611694335938,,22.425966427518034
2000-03-07,93.00261688232422,,21.747366337859198
2000-03-08,93.84617614746094,,22.139504791422798
2000-03-09,97.009521484375,,23.62963801074298
2000-03-10,96.5877456665039,,23.42158929168594
2000-03-13,94.05704498291016,,22.191695446503203
2000-03-14,90.57735443115234,,20.547289076662366
2000-03-15,86.78135681152344,,18.822820470997552
2000-03-16,91.73725891113281,,20.970632523561086
2000-03-17,93.4771499633789,,21.763805523522237
2000-03-20,90.84097290039062,,20.533897842734127
2000-03-21,94.2679672241211,,22.080950423715734
2000-03-22,96.16594696044922,,22.96769366460669
2000-03-23,97.85308837890625,,23.77108324629764
2000-03-24,99.1711654663086,,24.408882959443478
2000-03-27,99.32931518554688,,24.484072523060526
2000-03-28,96.7986068725586,,23.233795041593055
2000-03-29,92.79169464111328,,21.307768131830446
2000-03-30,90.47196197509766,,20.240084352828266
2000-03-31,92.36993408203125,,21.08709387965381
2000-04-03,86.83409881591797,,18.557248078961823
2000-04-04,85.99052429199219,,18.19466580907285
2000-04-05,84.46159362792969,,17.545671965837652
2000-04-06,86.46499633789062,,18.376115042019084
2000-04-07,89.94470977783203,,19.85317543793091
2000-04-10,84.46159362792969,,17.430473817221724
2000-04-11,82.45814514160156,,16.601663975977253
2000-04-12,77.60763549804688,,14.646704978034599
2000-04-13,74.23336029052734,,13.371470406152211
2000-04-14,67.80125427246094,,11.052814270808726
2000-04-17,75.6041488647461,,13.595631489641958
2000-04-18,77.60763549804688,,14.314709495282672
2000-04-19,75.2350845336914,,13.437916131490166
2000-04-20,73.6007080078125,,12.852611542651456
2000-04-24,71.49180603027344,,12.114671407809075
2000-04-25,76.3158950805664,,13.748286490256774
2000-04-26,73.7061538696289,,12.806499516829977
2000-04-27,76.97494506835938,,13.941013306972742
2000-04-28,79.9273910522461,,15.008934775568209
2000-05-01,80.66553497314453,,15.284519087805858
2000-05-02,76.02597045898438,,13.524641976892013
2000-05-03,75.1823959350586,,13.223032212933653
2000-05-04,75.34056854248047,,13.277229347463289
2000-05-05,77.13311004638672,,13.907579298143798
2000-05-08,74.12796020507812,,12.822368812664864
2000-05-09,72.54625701904297,,12.273777187768593
2000-05-10,67.2740249633789,,10.488468421001603
2000-05-11,71.38636779785156,,11.769608316109423
2000-05-12,71.38636779785156,,11.768325294288147
2000-05-15,74.49701690673828,,12.792648048786004
2000-05-16,76.60588073730469,,13.515522847532148
2000-05-17,75.02423095703125,,12.955950735381919
2000-05-18,72.33534240722656,,12.02584889356953
2000-05-19,68.90839385986328,,10.88506824024051
2000-05-22,68.85567474365234,,10.867226163697637
2000-05-23,63.108917236328125,,9.052064268210447
2000-05-24,67.06307983398438,,10.185412716161037
2000-05-25,65.5868911743164,,9.73590095091594
2000-05-26,65.5868911743164,,9.734839626440705
2000-05-30,72.17720794677734,,11.690135113905946
2000-05-31,70.12100982666016,,11.022799140585345
2000-06-01,73.7061538696289,,12.148743951760093
2000-06-02,78.97843933105469,,13.885446691147935
2000-06-05,79.1761245727539,,13.953444341307385
2000-06-06,76.97494506835938,,13.176082411308856
2000-06-07,79.03111267089844,,13.878569500444701
2000-06-08,78.66206359863281,,13.747439948921771
2000-06-09,79.08384704589844,,13.893367979836123
2000-06-12,76.55320739746094,,13.002693162201627
2000-06-13,79.50564575195312,,14.004229124838037
2000-06-14,77.71310424804688,,13.371221262469282
2000-06-15,79.08384704589844,,13.841460290781567
2000-06-16,79.50564575195312,,13.987600023306337
2000-06-19,82.66900634765625,,15.099148942664648
2000-06-20,82.35265350341797,,14.981941909823298
2000-06-21,83.4071044921875,,15.363969045444861
2000-06-22,80.34920501708984,,14.235736138039078
2000-06-23,77.18583679199219,,13.113255321303821
2000-06-26,79.29473114013672,,13.828394336636213
2000-06-27,78.34574127197266,,13.495893741195559
2000-06-28,79.29473114013672,,13.821369889023199
2000-06-29,77.30449676513672,,13.126052526877524
2000-06-30,78.82025909423828,,13.639364680103801
2000-07-03,80.34920501708984,,14.167027350549713
2000-07-05,77.23857116699219,,13.068560248383692
2000-07-06,79.29473114013672,,13.762929193427913
2000-07-07,80.92913818359375,,14.328786331472283
2000-07-10,79.70333862304688,,13.893160150334475
2000-07-11,80.13832092285156,,14.04328994354638
2000-07-12,82.03630828857422,,14.706958598923961
2000-07-13,83.09080505371094,,15.083442602044647
2000-07-14,84.88336181640625,,15.732602644794133
2000-07-17,85.83235168457031,,16.082666338960838
2000-07-18,83.93434143066406,,15.369641344962892
2000-07-19,82.03630828857422,,14.672849001143968
2000-07-20,84.67244720458984,,15.614238495402601
2000-07-21,81.82542419433594,,14.562511291822556
2000-07-24,80.13832092285156,,13.960414601142723
2000-07-25,80.77098083496094,,14.179316508052555
2000-07-26,80.66553497314453,,14.140748834596112
2000-07-27,77.5021743774414,,13.030126788547093
2000-07-28,73.28435516357422,,11.61045662102535
2000-07-31,75.4460220336914,,12.294137670640097
2000-08-01,74.44430541992188,,11.966332491258422
2000-08-02,73.12619018554688,,11.541274855563284
2000-08-03,76.28954315185547,,12.538540672321217
2000-08-04,76.02597045898438,,12.450535036105352
2000-08-07,77.81851196289062,,13.036295599660388
2000-08-08,79.40019226074219,,13.564806290542837
2000-08-09,77.29129791259766,,12.842756436838366
2000-08-10,75.76233673095703,,12.333250689698247
2000-08-11,76.81676483154297,,12.675204138918929
2000-08-14,78.4511947631836,,13.213202910411773
2000-08-15,78.4511947631836,,13.211762520280876
2000-08-16,79.24203491210938,,13.47668896955414
2000-08-17,80.77098083496094,,13.995275371825299
2000-08-18,80.34920501708984,,13.847586620869427
2000-08-21,80.56009674072266,,13.91876830913663
2000-08-22,80.56009674072266,,13.917251004313368
2000-08-23,81.87813568115234,,14.37113249298759
2000-08-24,83.14348602294922,,14.813750815776682
2000-08-25,82.69532775878906,,14.652438413432142
2000-08-28,83.09080505371094,,14.790987057765053
2000-08-29,83.5125503540039,,14.939524360358739
2000-08-30,83.4071044921875,,14.900169451354138
2000-08-31,85.72689056396484,,15.72737636997495
2000-09-01,86.5704574584961,,16.035181916931084
2000-09-05,83.93434143066406,,15.056874428056117
2000-09-06,80.98187255859375,,13.995953808098932
2000-09-07,82.77445220947266,,14.614044830510572
2000-09-08,80.2437515258789,,13.718848156727505
2000-09-11,78.29302215576172,,13.05034095885303
2000-09-12,77.08039855957031,,12.644663870496666
2000-09-13,78.87297058105469,,13.231410872092757
2000-09-14,78.4511947631836,,13.088457682898198
2000-09-15,77.02767944335938,,12.612044625612107
2000-09-18,75.8150405883789,,12.213569519336422
2000-09-19,78.60938262939453,,13.112557892465476
2000-09-20,79.82195281982422,,13.515657711622046
2000-09-21,74.02249908447266,,11.550227598404938
2000-09-22,78.39847564697266,,12.914594507659835
2000-09-25,76.3158950805664,,12.227058952545894
2000-09-26,75.4460220336914,,11.94699018498256
2000-09-27,75.55146789550781,,11.979082845683191
2000-09-28,77.23857116699219,,12.512775193842806
2000-09-29,74.86602020263672,,11.742696864317143
2000-10-02,73.17894744873047,,11.212183784106722
2000-10-03,70.85913848876953,,10.500097944621054
2000-10-04,72.22994232177734,,10.90521212025353
2000-10-05,72.4408187866211,,10.967699207786032
2000-10-06,70.01558685302734,,10.23213271116728
2000-10-09,69.69925689697266,,10.138559876593071
2000-10-10,66.0613784790039,,9.079112006526353
2000-10-11,65.0069351196289,,8.788288504214423
2000-10-12,63.37250900268555,,8.345414299288278
2000-10-13,68.53931427001953,,9.705319558180951
2000-10-16,69.17201232910156,,9.883444476174581
2000-10-17,66.00868225097656,,8.978400387192488
2000-10-18,65.79777526855469,,8.920047146125109
2000-10-19,71.75537109375,,10.534388815521906
2000-10-20,72.80987548828125,,10.842863521095818
2000-10-23,72.70442962646484,,10.810275480721263
2000-10-24,69.59380340576172,,9.88407151844734
2000-10-25,65.69230651855469,,8.774772551410807
2000-10-26,67.37945556640625,,9.2245338989408
2000-10-27,67.24764251708984,,9.187436785734088
2000-10-30,64.75652313232422,,8.505757057798462
2000-10-31,68.92160034179688,,9.598994039454416
2000-11-01,68.32844543457031,,9.43272540454765
2000-11-02,69.17201232910156,,9.664605542145647
2000-11-03,70.06828308105469,,9.914003089339888
2000-11-06,69.54105377197266,,9.763726372024275
2000-11-07,69.27745056152344,,9.688641001404816
2000-11-08,63.86018753051758,,8.17234671619536
2000-11-09,63.847049713134766,,8.168093278797517
2000-11-10,60.52550506591797,,7.317337861524991
2000-11-13,60.617774963378906,,7.338850452590111
2000-11-14,63.978858947753906,,8.151887389753742
2000-11-15,65.27056884765625,,8.480166025723408
2000-11-16,61.4744873046875,,7.4928429029094
2000-11-17,61.43496322631836,,7.482391280643664
2000-11-20,58.93063735961914,,6.871553404165744
2000-11-21,58.83837890625,,6.849288900116618
2000-11-22,56.20226287841797,,6.2348094924453346
2000-11-24,59.418357849121094,,6.947686129670718
2000-11-27,58.68022155761719,,6.774310744847248
2000-11-28,55.21369934082031,,5.97319019409896
2000-11-29,53.091617584228516,,5.513392202629609
2000-11-30,53.13117218017578,,5.5210064127341205
2000-12-01,53.9879035949707,,5.698455201055745
2000-12-04,54.831478118896484,,5.8759135855969165
2000-12-05,59.629215240478516,,6.9035542319653
2000-12-06,57.362152099609375,,6.37786457643751
2000-12-07,56.09684371948242,,6.09580032297167
2000-12-08,57.362152099609375,,6.37012694143515
2000-12-11,62.739871978759766,,7.563835350761583
2000-12-12,60.44641876220703,,7.01001947977111
2000-12-13,57.981651306152344,,6.437573205137448
2000-12-14,55.147796630859375,,5.807598329368933
2000-12-15,53.882442474365234,,5.540457082709481
2000-12-18,53.9879035949707,,5.5615411691923295
2000-12-19,49.87554168701172,,4.713668434942696
2000-12-20,47.01533508300781,,4.172526253926228
2000-12-21,47.292144775390625,,4.221204123498829
2000-12-22,51.03544235229492,,4.88898276950488
2000-12-26,51.35178756713867,,4.949058921954566
2000-12-27,51.93172836303711,,5.060303692913726
2000-12-28,51.82627868652344,,5.039201720045439
2000-12-29,49.24288558959961,,4.536272544046578
2001-01-02,45.07780456542969,,3.768400478570652
2001-01-03,52.669837951660156,,5.037342636223736
2001-01-04,51.72085189819336,,4.855271479977987
2001-01-05,47.76665496826172,,4.112345318347736
2001-01-08,48.29387283325195,,4.2026759140468934
2001-01-09,48.29387283325195,,4.202217774339891
2001-01-10,50.77183151245117,,4.6329912837376
2001-01-11,52.24805450439453,,4.901900516270459
2001-01-12,52.9202766418457,,5.027501607276263
2001-01-16,52.28761291503906,,4.9067456429914715
2001-01-17,53.882442474365234,,5.205533002368099
2001-01-18,56.14954376220703,,5.643010662886679
2001-01-19,55.938655853271484,,5.600007179388924
2001-01-22,55.99135971069336,,5.609949058969067
2001-01-23,57.164432525634766,,5.844405162567812
2001-01-24,56.62404251098633,,5.733270739293172
2001-01-25,54.4096794128418,,5.2842304595530925
2001-01-26,55.29278564453125,,5.455187751772556
2001-01-29,56.51856994628906,,5.696464899780501
2001-01-30,56.30769348144531,,5.653335753877957
2001-01-31,54.240989685058594,,5.237722172728742
2001-02-01,54.9579963684082,,5.375625142174328
2001-02-02,51.92119216918945,,4.780959218970375
2001-02-05,51.8790168762207,,4.772670947097225
2001-02-06,51.9633674621582,,4.787670533400465
2001-02-07,51.11979675292969,,4.63170301447967
2001-02-08,49.59297561645508,,4.354523216358989
2001-02-09,47.576847076416016,,3.999995215581566
2001-02-12,48.150447845458984,,4.096009459669254
2001-02-13,46.60675048828125,,3.8329278422009145
2001-02-14,48.462581634521484,,4.137756214855341
2001-02-15,49.26397705078125,,4.274152127777104
2001-02-16,46.50553512573242,,3.7950402920112247
2001-02-20,44.70030212402344,,3.499997919371142
2001-02-21,43.443389892578125,,3.3027859339012675
2001-02-22,43.021610260009766,,3.2382942563002897
2001-02-23,43.173458099365234,,3.2608008259263626
2001-02-26,43.99169921875,,3.3840454358290293
2001-02-27,41.334503173828125,,2.97486886077008
2001-02-28,40.026973724365234,,2.786337216510091
2001-03-01,41.16580581665039,,2.9445850678381515
2001-03-02,39.394309997558594,,2.690834314777684
2001-03-05,40.11134719848633,,2.7884956524433466
2001-03-06,41.67192077636719,,3.0051703073371447
2001-03-07,41.68878936767578,,3.0072756661419517
2001-03-08,40.91271209716797,,2.894981128918341
2001-03-09,38.04461669921875,,2.488773015730707
2001-03-12,35.68263244628906,,2.1794728295570223
2001-03-13,37.49629592895508,,2.40079010011381
2001-03-14,36.90581130981445,,2.3249140042383085
2001-03-15,35.55610656738281,,2.1546088901818004
2001-03-16,34.75472640991211,,2.0572508476673956
2001-03-19,36.49245071411133,,2.262750246008254
2001-03-20,34.03770065307617,,1.958085203648615
2001-03-21,34.03770065307617,,1.9578717499824667
2001-03-22,36.104427337646484,,2.195417375750445
2001-03-23,36.104427337646484,,2.195178050165069
2001-03-26,35.26929473876953,,2.0933852911506476
2001-03-27,36.484031677246094,,2.2373568777882835
2001-03-28,33.489383697509766,,1.869823733707732
2001-03-29,32.856719970703125,,1.7989724592133507
2001-03-30,33.025421142578125,,1.8172498174105498
2001-04-02,31.549205780029297,,1.6545918896934477
2001-04-03,29.23782730102539,,1.411971941151484
2001-04-04,28.7232608795166,,1.3621184756057314
2001-04-05,31.4732666015625,,1.6227922974082896
2001-04-06,30.326026916503906,,1.5043098021541264
2001-04-09,31.253929138183594,,1.5962022135702487
2001-04-10,33.57372283935547,,1.8329814463951655
2001-04-11,34.58600616455078,,1.943314296890644
2001-04-12,36.104427337646484,,2.1137361808516415
2001-04-16,33.953330993652344,,1.861633592733412
2001-04-17,34.79690170288086,,1.953935248625596
2001-04-18,38.424198150634766,,2.3610862389509157
2001-04-19,40.7440071105957,,2.6459236259220367
2001-04-20,40.828365325927734,,2.656591667330045
2001-04-23,38.08677673339844,,2.2995265105022082
2001-04-24,37.369754791259766,,2.2126940294420936
2001-04-25,38.04461669921875,,2.2923710818241507
2001-04-26,37.074501037597656,,2.1752129209530575
2001-04-27,38.08677673339844,,2.293759064628051
2001-04-30,38.93034362792969,,2.395115895228961
2001-05-01,40.53312301635742,,2.5920707522038042
2001-05-02,41.31761932373047,,2.6921243949965263
2001-05-03,39.47865676879883,,2.4521890441365986
2001-05-04,40.65964126586914,,2.598633773052324
2001-05-07,39.81608200073242,,2.490523589342083
2001-05-08,40.65964126586914,,2.595782529914983
2001-05-09,39.267765045166016,,2.4177799409381695
2001-05-10,38.609798431396484,,2.33649223354352
2001-05-11,38.424198150634766,,2.3137741322165493
2001-05-14,37.80839538574219,,2.23935882089083
2001-05-15,38.08677673339844,,2.27209128195315
2001-05-16,39.7739143371582,,2.473138166373182
2001-05-17,40.406578063964844,,2.551546505361348
2001-05-18,40.52469253540039,,2.5661854617886317
2001-05-21,43.063804626464844,,2.887479165260626
2001-05-22,42.93727111816406,,2.8701959534806374
2001-05-23,41.03925704956055,,2.616132788618616
2001-05-24,42.09370040893555,,2.7502829699140143
2001-05-25,41.32606887817383,,2.649673424555508
2001-05-29,38.90503692626953,,2.3389294992336347
2001-05-30,37.479427337646484,,2.167262260510956
2001-05-31,37.732486724853516,,2.1962925164002147
2001-06-01,38.84598922729492,,2.325680237719661
2001-06-04,38.660404205322266,,2.3032050398670907
2001-06-05,40.36441421508789,,2.5059877670296156
2001-06-06,40.05228042602539,,2.466957503659692
2001-06-07,41.0814208984375,,2.5934651692775583
2001-06-08,39.94259262084961,,2.449394267049811
2001-06-11,38.84598922729492,,2.3146335285016946
2001-06-12,38.63508987426758,,2.2892483825566208
2001-06-13,37.58064651489258,,2.164040777862778
2001-06-14,35.64045715332031,,1.9403574717175476
2001-06-15,35.93570327758789,,1.9722938560177206
2001-06-18,35.45486068725586,,1.9192977583163737
2001-06-19,35.27772521972656,,1.8999105867051578
2001-06-20,36.079124450683594,,1.9860234896241054
2001-06-21,36.56839370727539,,2.039671946964991
