signal,entry,exit,CAGR,Sharpe,MaxDD,Finalx,TimeInMkt,Trades
QQQ,-0.0175,0.0325,20.342828913279366,0.6154467112745464,-98.24160465759527,151.56556654027202,87.92624030440508,139
QQQ,-0.0175,0.035,22.275951875111023,0.6395776536343868,-98.81255789055042,233.4853123077298,90.31172252304991,119
QQQ,-0.0175,0.0375,21.203382528707838,0.6292102655182263,-98.94866132780436,183.86912511791454,92.87282306453973,106
QQQ,-0.0175,0.04,18.695031083040536,0.6019548101500459,-99.45613421704441,104.29036541016461,93.39967803307478,96
QQQ,-0.0175,0.0425,20.08438600684379,0.6190592899476485,-99.46979232206346,142.98283076316696,95.39001902531831,82
QQQ,-0.0175,0.045,22.822842884562867,0.6499543395323214,-99.48150632285731,263.51850270688095,96.50226840333674,70
QQQ,-0.0175,0.0475,23.388848562306585,0.6560364284454121,-99.37628018182498,298.50635721698274,96.61934728523343,69
QQQ,-0.0175,0.05,21.763126286830992,0.6394321028761722,-99.4709725269935,208.33749441972503,96.86813990926386,63
QQQ,-0.0175,0.0525,22.133397528272415,0.6440723723597492,-99.30865909394566,226.21567392774625,97.32182057661349,55
QQQ,-0.0175,0.055,19.83668725987693,0.620758699629947,-99.49162779007675,135.1974586361926,97.59988292111811,49
QQQ,-0.0175,0.0575,18.227779862544423,0.6043421756072964,-99.63416152423714,93.71215892980973,97.90721498609688,43
QQQ,-0.0175,0.06,18.148214025688425,0.6036833315771832,-99.64077905099722,92.01703181621372,98.09746816917898,40
QQQ,-0.0175,0.0625,17.577633657501913,0.599032804993611,-99.74004815869576,80.69752963215778,98.58041855700279,32
QQQ,-0.0175,0.065,15.197821673824707,0.5742346515090037,-99.85068658395852,46.35175405964459,98.85848090150739,26
QQQ,-0.0175,0.0675,14.738265771604041,0.569270521298381,-99.86602386448826,41.59056197185225,98.87311576174447,25
QQQ,-0.0175,0.07,13.804395988935658,0.5594683137485622,-99.89265311811813,33.32397315640827,98.93165520269281,24
QQQ,-0.0175,0.0725,13.935800499125683,0.5612460204425929,-99.90089398100491,34.383179633207945,99.10727352553783,22
QQQ,-0.0175,0.075,13.88134494034141,0.5613345606795153,-99.8995955070603,33.94035583645392,99.39997073027953,20
QQQ,-0.0175,0.0775,13.564623695540146,0.5581840803625997,-99.89905365148185,31.471694276064312,99.5170496121762,17
QQQ,-0.0175,0.08,13.076156080590295,0.5530056441079478,-99.91018882376275,28.000120089574846,99.57558905312455,16
QQQ,-0.02,0.005,11.65419107989325,0.4632925286369714,-81.98232133929214,19.867134159854473,14.883652861115177,434
QQQ,-0.02,0.0075,12.460919699721163,0.4784833007410523,-73.06934080224407,24.149784940032124,16.464217766720328,418
QQQ,-0.02,0.01,11.334509235427692,0.45979597980817266,-87.05907390992904,18.38106635888425,18.776525684179717,401
QQQ,-0.02,0.0125,13.036633812758037,0.49116098324803464,-90.66234911094294,27.735963886892467,21.93765549539002,383
QQQ,-0.02,0.015,10.619025037259755,0.4538519779361728,-95.05944090837943,15.43295968331203,27.045221718132588,358
QQQ,-0.02,0.0175,10.625418603317094,0.45890112080409545,-92.29116854071124,15.457164468291532,33.90897116932533,327
QQQ,-0.02,0.02,11.693917570067502,0.48128411991288644,-94.2703484587808,20.059696017809383,45.016830089272645,292
QQQ,-0.02,0.0225,14.854131374862067,0.5322143138210924,-97.16528988289451,42.7445175600452,55.744182643055765,247
QQQ,-0.02,0.025,22.3285700012918,0.6318206364266107,-95.34376442084479,236.22503740315614,62.959168739938534,219
QQQ,-0.02,0.0275,27.362202159257887,0.6927280442828999,-94.99693267957943,704.9902506208887,72.92550856139324,192
QQQ,-0.02,0.03,28.547747713252992,0.7060897965323899,-95.94596671983203,906.3413783770169,79.84779745353433,165
QQQ,-0.02,0.0325,24.391343150163625,0.6600567340175484,-96.82800755988963,371.7428611041779,86.4773891409337,137
QQQ,-0.02,0.035,26.239828409045884,0.6818982369264297,-97.82797411748359,554.5596882274576,88.99458510171227,117
QQQ,-0.02,0.0375,24.534695266479446,0.6644174601316609,-98.07692957060628,383.5356504786487,91.71666910581004,104
QQQ,-0.02,0.04,21.207768527794467,0.6287762472359651,-99.15833724989844,184.04962574305338,92.28742865505635,95
QQQ,-0.02,0.0425,23.44978057520524,0.6547708624972869,-99.1088260679144,302.5292364450312,95.05341723986535,82
QQQ,-0.02,0.045,26.05821539604758,0.6832923067116381,-99.1710495058943,533.3285551325367,96.23884091906922,70
QQQ,-0.02,0.0475,26.715700390789987,0.6901650305320134,-99.00281744165336,614.1228077084618,96.41445924191424,69
QQQ,-0.02,0.05,24.84577396418819,0.671255666852061,-99.15420842244227,410.3783908838808,96.69252158641885,63
QQQ,-0.02,0.0525,23.721689475450923,0.66021246556611,-99.0505644199818,321.1266427630702,97.2193765549539,55
QQQ,-0.02,0.055,21.395111484564055,0.6367300502427492,-99.30183985966009,191.92085697742593,97.49743889945852,49
