Date,QQQ,TQQQ_actual,TQQQ_simulated,TQQQ_volume
2000-09-08,80.24374389648438,,51.32144784152246,
2000-09-11,78.29302978515625,,47.57197491184275,
2000-09-12,77.0804443359375,,45.35548397743026,
2000-09-13,78.87297058105469,,48.51389382153268,
2000-09-14,78.45118713378906,,47.72933159129261,
2000-09-15,77.02765655517578,,45.12496578133789,
2000-09-18,75.81505584716797,,42.98801710695745,
2000-09-19,78.60933685302734,,47.73564019088449,
2000-09-20,79.82196807861328,,49.938597908174174,
2000-09-21,74.02252960205078,,39.04733835470925,
2000-09-22,78.3984603881836,,45.967291502208326,
2000-09-25,76.3158950805664,,42.29815551075737,
2000-09-26,75.44599151611328,,40.84626369046583,
2000-09-27,75.55143737792969,,41.01225810597927,
2000-09-28,77.2385482788086,,43.754454964892616,
2000-09-29,74.86601257324219,,39.71679437230276,
2000-10-02,73.17893981933594,,37.02666854489824,
2000-10-03,70.859130859375,,33.50059972750371,
2000-10-04,72.22989654541016,,35.44047887197315,
2000-10-05,72.44081115722656,,35.74636986117334,
2000-10-06,70.01559448242188,,32.151543050870565,
2000-10-09,69.69922637939453,,31.711561023433287,
2000-10-10,66.0614013671875,,26.742086986605184,
2000-10-11,65.0069580078125,,25.45810006981037,
2000-10-12,63.37252426147461,,23.534578997932694,
2000-10-13,68.5393295288086,,29.287913587203,
2000-10-16,69.17203521728516,,30.095229623644883,
2000-10-17,66.0086669921875,,25.96241116790169,
2000-10-18,65.79776763916016,,25.71020985981498,
2000-10-19,71.75536346435547,,32.690611713249474,
2000-10-20,72.80987548828125,,34.12765114588985,
2000-10-23,72.70439147949219,,33.974919750980995,
2000-10-24,69.59378051757812,,29.609750614169027,
2000-10-25,65.69229888916016,,24.626093246107764,
2000-10-26,67.37946319580078,,26.520319501462083,
2000-10-27,67.24762725830078,,26.361227402296475,
2000-10-30,64.75651550292969,,23.42826138214565,
2000-10-31,68.92156982421875,,27.94586402365405,
2000-11-01,68.32846069335938,,27.220788537659608,
2000-11-02,69.17203521728516,,28.22546977321754,
2000-11-03,70.06830596923828,,29.31899103577645,
2000-11-06,69.54109954833984,,28.653404397943163,
2000-11-07,69.27742767333984,,28.323781024598578,
2000-11-08,63.860198974609375,,21.675694136582152,
2000-11-09,63.84697723388672,,21.659434232619343,
2000-11-10,60.525516510009766,,18.27632498866945,
2000-11-13,60.617767333984375,,18.357535360804786,
2000-11-14,63.97882843017578,,21.40876655665634,
2000-11-15,65.2705307006836,,22.70270302362559,
2000-11-16,61.47451400756836,,18.73872880242588,
2000-11-17,61.43497085571289,,18.70015039561185,
2000-11-20,58.930641174316406,,16.41086393029059,
2000-11-21,58.83839416503906,,16.331680443141856,
2000-11-22,56.20225524902344,,14.134446564240353,
2000-11-24,59.418304443359375,,16.559059864749116,
2000-11-27,58.68021774291992,,15.939839763319926,
2000-11-28,55.21370315551758,,13.11286083235706,
2000-11-29,53.09162902832031,,11.599236603158213,
2000-11-30,53.13118362426758,,11.623665252031012,
2000-12-01,53.9879150390625,,12.184454533554655,
2000-12-04,54.83147811889648,,12.754030108996348,
2000-12-05,59.629241943359375,,16.100324126085244,
2000-12-06,57.362152099609375,,14.261855201325238,
2000-12-07,56.096824645996094,,13.316226458794445,
2000-12-08,57.362152099609375,,14.215596153454504,
2000-12-11,62.7398796081543,,18.211917637837544,
2000-12-12,60.446414947509766,,16.212350731039837,
2000-12-13,57.98164367675781,,14.227027952641675,
2000-12-14,55.14778900146485,,12.139153071859283,
2000-12-15,53.882469177246094,,11.302018797675377,
2000-12-18,53.9879150390625,,11.366913437958369,
2000-12-19,49.87554168701172,,8.767921583738929,
2000-12-20,47.01534271240234,,7.2583555937689885,
2000-12-21,47.2921257019043,,7.385610646808471,
2000-12-22,51.03544998168945,,9.1384424752184,
2000-12-26,51.35177230834961,,9.307186119992869,
2000-12-27,51.9317512512207,,9.621337938398694,
2000-12-28,51.826290130615234,,9.56148061166423,
2000-12-29,49.24288177490234,,8.1304007497427,
2001-01-02,45.07777786254883,,6.066274063152532,
2001-01-03,52.66985702514648,,9.130569256584598,
2001-01-04,51.72085952758789,,8.635851605411625,
2001-01-05,47.76666259765625,,6.654036119001066,
2001-01-08,48.29386520385742,,6.873500229378676,
2001-01-09,48.29386520385742,,6.872613419464221,
2001-01-10,50.77182388305664,,7.929628302125224,
2001-01-11,52.248077392578125,,8.620296452501323,
2001-01-12,52.92028427124024,,8.95190211822753,
2001-01-16,52.28760528564453,,8.62967856563775,
2001-01-17,53.882469177246094,,9.418226281943095,
2001-01-18,56.1495361328125,,10.605806875033192,
2001-01-19,55.93866729736328,,10.48494862826428,
2001-01-22,55.99136352539063,,10.513227465423958,
2001-01-23,57.16445541381836,,11.172668429539756,
2001-01-24,56.62405014038086,,10.854363842063597,
2001-01-25,54.4096908569336,,9.579540139992512,
2001-01-26,55.29281234741211,,10.044759585444067,
2001-01-29,56.518585205078125,,10.711503092563738,
2001-01-30,56.307708740234375,,10.59022405718255,
2001-01-31,54.2409553527832,,9.422727082213544,
2001-02-01,54.95802688598633,,9.795219911365097,
2001-02-02,51.92119216918945,,8.17018257249776,
2001-02-05,51.87902069091797,,8.149220486818757,
2001-02-06,51.96335983276367,,8.187913374092192,
2001-02-07,51.11979675292969,,7.788093999329211,
2001-02-08,49.59296798706055,,7.089252732739708,
2001-02-09,47.57685089111328,,6.223733836638245,
2001-02-12,48.15046691894531,,6.448042446490188,
2001-02-13,46.60675811767578,,5.827035864910496,
2001-02-14,48.46258163452149,,6.522360171676837,
2001-02-15,49.26398086547852,,6.84508878377546,
2001-02-16,46.50550842285156,,5.694360147143513,
2001-02-20,44.70029830932617,,5.030509406832058,
2001-02-21,43.44340515136719,,4.605513353067782,
2001-02-22,43.02161407470703,,4.470774668598485,
2001-02-23,43.17344284057617,,4.517531658064345,
2001-02-26,43.99170303344727,,4.773809239434388,
2001-02-27,41.334503173828125,,3.908146215476452,
2001-02-28,40.02698516845703,,3.5367674568828797,
2001-03-01,41.165771484375,,3.8381791775157,
2001-03-02,39.39428329467773,,3.342178454804369,
2001-03-05,40.11133575439453,,3.5242496665358227,
2001-03-06,41.67192840576172,,3.935143886299576,
2001-03-07,41.68879318237305,,3.939413879125909,
2001-03-08,40.9127311706543,,3.718901929995306,
2001-03-09,38.04459762573242,,2.9362958448250662,
2001-03-12,35.682647705078125,,2.389028552908965,
2001-03-13,37.49631881713867,,2.753007646795089,
2001-03-14,36.90580749511719,,2.6225851145391648,
2001-03-15,35.556114196777344,,2.334512723719291,
2001-03-16,34.75471496582031,,2.1763587864369067,
2001-03-19,36.49245834350586,,2.502533246738712,
2001-03-20,34.03767776489258,,1.9971879419745655,
2001-03-21,34.03767776489258,,1.9969302674261016,
2001-03-22,36.10441589355469,,2.36042822241868,
2001-03-23,36.10441589355469,,2.3601236830893506,
2001-03-26,35.26929473876953,,2.196045098894788,
2001-03-27,36.48402404785156,,2.4226673837325565,
2001-03-28,33.4893913269043,,1.8257924113670947,
2001-03-29,32.85671615600586,,1.7220792877362363,
2001-03-30,33.025428771972656,,1.7483846976371966,
2001-04-02,31.54917526245117,,1.5136980603019463,
2001-04-03,29.237815856933597,,1.1808125865808552,
2001-04-04,28.72325325012207,,1.1183161160147468,
2001-04-05,31.473257064819336,,1.4393792065573774,
2001-04-06,30.326005935668945,,1.281790398773002,
2001-04-09,31.253942489624023,,1.3992884083644517,
2001-04-10,33.57373046875,,1.710689598165871,
2001-04-11,34.58601760864258,,1.8652067483500283,
2001-04-12,36.10441589355469,,2.1106254974740675,
2001-04-16,33.953330993652344,,1.7331028268784556,
2001-04-17,34.79689025878906,,1.86205432173038,
2001-04-18,38.42421340942383,,2.444131010155797,
2001-04-19,40.74399948120117,,2.886494433654647,
2001-04-20,40.828369140625,,2.9040534392512143,
2001-04-23,38.086795806884766,,2.3186682189762804,
2001-04-24,37.369747161865234,,2.187410460728977,
2001-04-25,38.04459762573242,,2.305633859523629,
2001-04-26,37.07450485229492,,2.1289634838194,
2001-04-27,38.086795806884766,,2.3030779589543293,
2001-04-30,38.93034362792969,,2.4558067970031376,
2001-05-01,40.53310775756836,,2.7588070058056617,
2001-05-02,41.31764221191406,,2.9186444953743043,
2001-05-03,39.47865676879883,,2.52855464716133,
2001-05-04,40.65964126586914,,2.7551498024711485,
2001-05-07,39.81608963012695,,2.583313891932308,
2001-05-08,40.65964126586914,,2.7471724100570936,
2001-05-09,39.267765045166016,,2.464691238046906,
2001-05-10,38.609806060791016,,2.340480348282862,
2001-05-11,38.42421340942383,,2.306427167745224,
2001-05-14,37.80842971801758,,2.1952416858839183,
2001-05-15,38.086795806884766,,2.243446125086746,
2001-05-16,39.77392959594727,,2.541291006926184,
2001-05-17,40.40660095214844,,2.662233677031169,
2001-05-18,40.52468490600586,,2.68523047559617,
2001-05-21,43.06379699707031,,3.189620922583752,
